ponto;O1intact_rock_strength;O2intact_rock_strength;O3intact_rock_strength;O4intact_rock_strength;O5intact_rock_strength;O6intact_rock_strength;O1weathering;O2weathering;O3weathering;O4weathering;O5weathering;O1discontinuity_spacing;O2discontinuity_spacing;O3discontinuity_spacing;O4discontinuity_spacing;O1discontinuity_persistence;O2discontinuity_persistence;O3discontinuity_persistence;O4discontinuity_persistence;O1discontinuity_aperture;O2discontinuity_aperture;O3discontinuity_aperture;O4discontinuity_aperture;N1presence_of_water;classification
4384;0;0;0;0;1;1;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;1;1;class_III
4385;0;0;0;0;1;1;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;1;1;class_III
4386;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;0;1;1;1;0;0;0;0;1;class_II
4387;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;0;1;1;1;0;0;0;0;1;class_II
4388;0;0;0;0;1;1;0;0;0;0;1;0;0;1;1;0;1;1;1;0;0;0;0;1;class_II
4389;0;0;0;0;1;1;0;0;0;0;1;0;0;1;1;0;1;1;1;0;0;0;0;1;class_II
4390;0;1;1;1;1;1;0;1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;1;1;class_II
4391;0;1;1;1;1;1;0;1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;1;1;class_II
4392;0;1;1;1;1;1;0;1;1;1;1;0;0;1;1;0;1;1;1;0;0;0;0;1;class_II
4393;0;1;1;1;1;1;0;1;1;1;1;0;0;1;1;0;1;1;1;0;0;0;0;1;class_II
4394;0;1;1;1;1;1;0;1;1;1;1;0;1;1;1;0;1;1;1;0;0;0;0;1;class_I
4395;0;1;1;1;1;1;0;1;1;1;1;0;1;1;1;0;1;1;1;0;0;0;0;1;class_I
4396;0;1;1;1;1;1;0;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;1;class_II
4397;0;1;1;1;1;1;0;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;1;class_II
4398;0;1;1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;0;0;0;0;0;1;1;class_II
4399;0;1;1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;0;0;0;0;0;1;1;class_II
4400;0;1;1;1;1;1;0;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;1;class_II
4401;0;1;1;1;1;1;0;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;1;class_II
4402;0;1;1;1;1;1;0;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;1;class_II
4403;0;1;1;1;1;1;0;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;1;class_II
4404;0;0;0;0;1;1;0;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0;0;1;class_II
4405;0;0;0;0;1;1;0;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0;0;1;class_II
4406;0;0;0;0;1;1;0;0;0;0;1;0;0;1;1;0;1;1;1;0;0;0;0;1;class_II
4407;0;0;0;0;1;1;0;0;0;0;1;0;0;1;1;0;1;1;1;0;0;0;0;1;class_II
4408;0;0;0;0;1;1;0;0;0;0;1;0;0;1;1;0;1;1;1;0;0;0;0;1;class_II
4409;0;0;0;0;1;1;0;0;0;0;1;0;0;1;1;0;1;1;1;0;0;0;0;1;class_II
4410;0;1;1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;0;0;0;0;1;1;0;class_II
4411;0;1;1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;0;0;0;0;1;1;0;class_II
4412;0;1;1;1;1;1;0;1;1;1;1;0;0;1;1;0;1;1;1;0;0;0;1;0;class_II
4413;0;1;1;1;1;1;0;1;1;1;1;0;0;1;1;0;1;1;1;0;0;0;1;0;class_II
4414;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;1;class_II
4415;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;1;class_II
4416;0;0;0;0;1;1;0;0;0;0;1;0;0;1;1;0;1;1;1;0;0;0;1;1;class_II
4417;0;0;0;0;1;1;0;0;0;0;1;0;0;1;1;0;1;1;1;0;0;0;1;1;class_II
4418;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;0;1;1;1;0;0;0;1;1;class_II
4419;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;0;1;1;1;0;0;0;1;1;class_II
4420;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;1;class_II
4421;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;1;class_II
4422;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;1;1;1;1;0;0;0;0;1;class_II
4423;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;1;1;1;1;0;0;0;0;1;class_II
4424;0;0;0;0;1;1;0;0;0;0;1;0;0;1;1;1;1;1;1;0;0;0;0;1;class_II
4425;0;0;0;0;1;1;0;0;0;0;1;0;0;1;1;1;1;1;1;0;0;0;0;1;class_II
4426;0;1;1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;0;0;0;0;0;0;1;class_II
4427;0;1;1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;0;0;0;0;0;0;1;class_II
4428;0;1;1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;1;1;0;0;0;0;1;class_II
4429;0;1;1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;1;1;0;0;0;0;1;class_II
4430;0;0;0;0;1;1;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;1;1;class_III
4431;0;0;0;0;1;1;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;1;1;class_III
4432;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;1;1;1;0;0;0;1;1;class_II
4433;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;1;1;1;0;0;0;1;1;class_II
4434;0;0;0;0;1;1;0;0;0;0;1;0;0;1;1;0;1;1;1;0;0;0;1;1;class_II
4435;0;0;0;0;1;1;0;0;0;0;1;0;0;1;1;0;1;1;1;0;0;0;1;1;class_II
4436;0;1;1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;0;0;0;0;0;1;1;class_II
4437;0;1;1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;0;0;0;0;0;1;1;class_II
4438;0;1;1;1;1;1;0;1;1;1;1;0;0;0;1;0;1;1;1;0;0;0;1;1;class_II
4439;0;1;1;1;1;1;0;1;1;1;1;0;0;0;1;0;1;1;1;0;0;0;1;1;class_II
4440;0;1;1;1;1;1;0;1;1;1;1;0;0;1;1;0;1;1;1;0;0;0;1;1;class_I
4441;0;1;1;1;1;1;0;1;1;1;1;0;0;1;1;0;1;1;1;0;0;0;1;1;class_I
4442;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;1;class_III
4443;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;1;class_III
4444;0;0;0;0;1;1;0;0;0;0;1;0;0;1;1;0;1;1;1;0;0;0;1;1;class_II
4445;0;0;0;0;1;1;0;0;0;0;1;0;0;1;1;0;1;1;1;0;0;0;1;1;class_II
4446;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;0;1;1;1;0;0;0;1;1;class_II
4447;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;0;1;1;1;0;0;0;1;1;class_II
4448;0;1;1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;0;0;0;0;0;0;1;class_II
4449;0;1;1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;0;0;0;0;0;0;1;class_II
4450;0;1;1;1;1;1;0;1;1;1;1;0;1;1;1;0;1;1;1;0;0;0;1;1;class_I
4451;0;1;1;1;1;1;0;1;1;1;1;0;1;1;1;0;1;1;1;0;0;0;1;1;class_I
4452;0;1;1;1;1;1;0;1;1;1;1;0;1;1;1;0;1;1;1;0;0;0;1;1;class_I
4453;0;1;1;1;1;1;0;1;1;1;1;0;1;1;1;0;1;1;1;0;0;0;1;1;class_I
4454;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;1;class_III
4455;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;1;class_III
4456;0;0;0;0;1;1;0;0;0;0;1;0;0;1;1;0;1;1;1;0;0;0;1;1;class_II
4457;0;0;0;0;1;1;0;0;0;0;1;0;0;1;1;0;1;1;1;0;0;0;1;1;class_II
4458;0;1;1;1;1;1;0;1;1;1;1;0;0;0;1;0;0;0;0;0;0;1;1;1;class_II
4459;0;1;1;1;1;1;0;1;1;1;1;0;0;0;1;0;0;0;0;0;0;1;1;1;class_II
4460;0;1;1;1;1;1;0;1;1;1;1;0;0;0;1;0;1;1;1;0;0;0;1;1;class_II
4461;0;1;1;1;1;1;0;1;1;1;1;0;0;0;1;0;1;1;1;0;0;0;1;1;class_II
4462;0;1;1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;0;0;0;0;0;0;1;class_II
4463;0;1;1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;0;0;0;0;0;0;1;class_II
4464;0;1;1;1;1;1;0;1;1;1;1;0;0;1;1;0;1;1;1;0;0;0;0;1;class_II
4465;0;1;1;1;1;1;0;1;1;1;1;0;0;1;1;0;1;1;1;0;0;0;0;1;class_II
4466;0;1;1;1;1;1;0;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;1;class_II
4467;0;1;1;1;1;1;0;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;1;class_II
4468;0;1;1;1;1;1;0;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;1;class_II
4469;0;1;1;1;1;1;0;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;1;class_II
4470;0;1;1;1;1;1;0;1;1;1;1;1;1;1;1;0;0;0;0;1;1;1;1;1;class_I
4471;0;1;1;1;1;1;0;1;1;1;1;1;1;1;1;0;0;0;0;1;1;1;1;1;class_I
4472;0;1;1;1;1;1;0;1;1;1;1;0;0;0;1;0;1;1;1;0;0;0;1;1;class_II
4473;0;1;1;1;1;1;0;1;1;1;1;0;0;0;1;0;1;1;1;0;0;0;1;1;class_II
4474;0;1;1;1;1;1;0;1;1;1;1;0;1;1;1;0;1;1;1;0;0;0;1;1;class_I
4475;0;1;1;1;1;1;0;1;1;1;1;0;1;1;1;0;1;1;1;0;0;0;1;1;class_I
4476;0;1;1;1;1;1;0;1;1;1;1;0;1;1;1;0;0;0;0;1;1;1;1;1;class_I
4477;0;1;1;1;1;1;0;1;1;1;1;0;1;1;1;0;0;0;0;1;1;1;1;1;class_I
4478;0;1;1;1;1;1;0;1;1;1;1;0;0;0;1;0;0;1;1;0;0;0;1;1;class_II
4479;0;1;1;1;1;1;0;1;1;1;1;0;0;0;1;0;0;1;1;0;0;0;1;1;class_II
4480;0;1;1;1;1;1;0;1;1;1;1;0;1;1;1;0;1;1;1;0;0;0;1;1;class_I
4481;0;1;1;1;1;1;0;1;1;1;1;0;1;1;1;0;1;1;1;0;0;0;1;1;class_I
4482;0;1;1;1;1;1;0;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;1;class_I
4483;0;1;1;1;1;1;0;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;1;class_I
4484;0;0;1;1;1;1;0;0;1;1;1;0;1;1;1;0;0;0;0;0;0;0;0;1;class_II
4485;0;0;1;1;1;1;0;0;1;1;1;0;1;1;1;0;0;0;0;0;0;0;0;1;class_II
4486;0;0;1;1;1;1;0;0;1;1;1;0;0;1;1;0;0;1;1;0;0;0;1;1;class_II
4487;0;0;1;1;1;1;0;0;1;1;1;0;0;1;1;0;0;1;1;0;0;0;1;1;class_II
4488;0;0;1;1;1;1;0;0;1;1;1;0;1;1;1;0;1;1;1;0;0;0;1;1;class_II
4489;0;0;1;1;1;1;0;0;1;1;1;0;1;1;1;0;1;1;1;0;0;0;1;1;class_II
4490;0;0;1;1;1;1;0;0;1;1;1;0;0;1;1;0;0;0;0;0;0;0;0;1;class_II
4491;0;0;1;1;1;1;0;0;1;1;1;0;0;1;1;0;0;0;0;0;0;0;0;1;class_II
4492;0;0;1;1;1;1;0;0;1;1;1;0;0;1;1;0;0;1;1;0;0;0;1;1;class_II
4493;0;0;1;1;1;1;0;0;1;1;1;0;0;1;1;0;0;1;1;0;0;0;1;1;class_II
4494;0;0;1;1;1;1;0;0;1;1;1;0;1;1;1;0;1;1;1;1;1;1;1;1;class_II
4495;0;0;1;1;1;1;0;0;1;1;1;0;1;1;1;0;1;1;1;1;1;1;1;1;class_II
4496;0;0;0;0;1;1;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;1;1;class_III
4497;0;0;0;0;1;1;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;1;1;class_III
4498;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;1;1;1;0;0;0;1;1;class_III
4499;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;1;1;1;0;0;0;1;1;class_III
4500;0;0;0;0;1;1;0;0;0;0;1;0;0;1;1;0;1;1;1;0;0;0;1;1;class_III
4501;0;0;0;0;1;1;0;0;0;0;1;0;0;1;1;0;1;1;1;0;0;0;1;1;class_III
4502;0;1;1;1;1;1;0;1;1;1;1;0;1;1;1;0;0;0;0;0;0;0;0;1;class_II
4503;0;1;1;1;1;1;0;1;1;1;1;0;1;1;1;0;0;0;0;0;0;0;0;1;class_II
4504;0;1;1;1;1;1;0;1;1;1;1;0;1;1;1;0;0;1;1;0;0;0;0;1;class_I
4505;0;1;1;1;1;1;0;1;1;1;1;0;1;1;1;0;0;1;1;0;0;0;0;1;class_I
4506;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;1;class_III
4507;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;1;class_III
4508;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;1;1;1;0;0;0;0;1;class_II
4509;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;1;1;1;0;0;0;0;1;class_II
4510;0;1;1;1;1;1;0;1;1;1;1;0;1;1;1;0;0;0;0;0;0;0;0;1;class_II
4511;0;1;1;1;1;1;0;1;1;1;1;0;1;1;1;0;0;0;0;0;0;0;0;1;class_II
4512;0;1;1;1;1;1;0;1;1;1;1;0;1;1;1;0;0;1;1;0;0;0;0;1;class_I
4513;0;1;1;1;1;1;0;1;1;1;1;0;1;1;1;0;0;1;1;0;0;0;0;1;class_I
4514;0;1;1;1;1;1;0;1;1;1;1;0;1;1;1;0;1;1;1;0;0;0;0;1;class_I
4515;0;1;1;1;1;1;0;1;1;1;1;0;1;1;1;0;1;1;1;0;0;0;0;1;class_I
4516;0;1;1;1;1;1;0;1;1;1;1;0;1;1;1;0;0;0;0;0;0;0;0;1;class_II
4517;0;1;1;1;1;1;0;1;1;1;1;0;1;1;1;0;0;0;0;0;0;0;0;1;class_II
4518;0;0;0;1;1;1;0;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0;1;1;class_II
4519;0;0;0;1;1;1;0;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0;1;1;class_II
4520;0;0;1;1;1;1;0;0;1;1;1;0;0;0;1;0;0;0;0;0;0;0;1;1;class_II
4521;0;0;1;1;1;1;0;0;1;1;1;0;0;0;1;0;0;0;0;0;0;0;1;1;class_II
4522;0;0;1;1;1;1;0;0;1;1;1;0;0;0;1;0;1;1;1;0;0;0;1;1;class_II
4523;0;0;1;1;1;1;0;0;1;1;1;0;0;0;1;0;1;1;1;0;0;0;1;1;class_II
4524;0;0;1;1;1;1;0;0;1;1;1;0;0;1;1;0;1;1;1;0;0;0;1;1;class_II
4525;0;0;1;1;1;1;0;0;1;1;1;0;0;1;1;0;1;1;1;0;0;0;1;1;class_II
4526;0;1;1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;0;0;0;0;0;1;1;class_II
4527;0;1;1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;0;0;0;0;0;1;1;class_II
4528;0;1;1;1;1;1;0;1;1;1;1;0;1;1;1;0;1;1;1;0;0;0;1;1;class_I
4529;0;1;1;1;1;1;0;1;1;1;1;0;1;1;1;0;1;1;1;0;0;0;1;1;class_I
4530;0;1;1;1;1;1;0;1;1;1;1;0;0;1;1;0;1;1;1;0;0;0;1;1;class_II
4531;0;1;1;1;1;1;0;1;1;1;1;0;0;1;1;0;1;1;1;0;0;0;1;1;class_II
Geo-1;0;0;1;1;1;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;class_IV
Geo-10;0;0;0;1;1;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;class_V
Geo-100;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;class_V
Geo-101;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;class_V
Geo-102;0;0;0;0;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;class_V
Geo-103;0;0;0;0;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;class_V
Geo-104;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;class_V
Geo-105;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;class_V
Geo-106;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;class_V
Geo-107;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;class_V
Geo-108;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;class_V
Geo-109;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;class_V
Geo-11;0;0;0;1;1;1;0;0;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;class_IV
Geo-110;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;class_V
Geo-111;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;class_V
Geo-113;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;class_V
Geo-114;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;class_V
Geo-115;0;0;0;0;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;class_V
Geo-116;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;class_V
Geo-117;0;0;0;0;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;class_V
Geo-118;0;0;0;1;1;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;class_V
Geo-119;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;class_V
Geo-12;0;0;0;0;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;class_V
Geo-120;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;class_V
Geo-121;0;0;0;0;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;class_V
Geo-123;0;0;0;0;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;class_V
Geo-124;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;class_V
Geo-125;0;0;0;0;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;class_V
Geo-126;0;0;0;0;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;class_V
Geo-127;0;0;1;1;1;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;class_IV
Geo-128;0;0;0;0;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;class_V
Geo-129;0;0;0;1;1;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;class_V
Geo-13;0;0;0;1;1;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;class_V
Geo-130;0;0;0;0;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;class_V
Geo-131;0;0;0;1;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;class_V
Geo-133;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;class_V
Geo-134;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;class_V
Geo-135;0;0;0;0;1;1;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;class_IV
Geo-136;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;class_V
Geo-137;0;0;0;1;1;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;class_V
Geo-138;0;0;0;0;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;class_V
Geo-139;0;0;1;1;1;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;class_IV
Geo-14;0;0;0;0;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;class_V
Geo-140;0;0;0;1;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;class_V
Geo-141;0;0;0;0;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;class_V
Geo-142;0;0;0;1;1;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;class_V
Geo-145;0;0;0;0;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;class_V
Geo-146;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;class_V
Geo-147;0;0;0;1;1;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;class_V
Geo-148;0;0;1;1;1;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;class_IV
Geo-149;0;0;1;1;1;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;class_IV
Geo-15;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;class_V
Geo-150;0;0;0;1;1;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;class_V
Geo-151;0;0;0;0;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;class_V
Geo-152;0;0;0;1;1;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;class_V
Geo-153;0;0;0;1;1;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;class_V
Geo-154;0;0;0;0;1;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;class_V
